학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1학년	공통교양	불교	RGC0003-23	불교와인간	김경래	서울	금8.0-9.5/16:00-18:00	407-203(정보문화관P P401 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	수강대상 학사제도및학업이수가이드 참조	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-24	불교와인간	윤미경	서울	금8.0-9.5/16:00-18:00	407-207(정보문화관P P402 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	수강대상 학사제도및학업이수가이드 참조	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-25	불교와인간	박상갑(지일)	서울	화5.0-6.5/13:00-15:00	201-226(사회과학/경영관 M216 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	수강대상 학사제도및학업이수가이드 참조	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-26	불교와인간	권선향	서울	화10.0-11.5/18:00-19:40	201-222(사회과학/경영관 M215 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	수강대상 학사제도및학업이수가이드 참조	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-27	불교와인간	민명숙(벽공)	서울	수10.0-11.5/18:00-19:40	201-222(사회과학/경영관 M215 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	수강대상 학사제도및학업이수가이드 참조	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-28	불교와인간	김영일	일산	화2.0-3.5/10:00-12:00	1102-219(종합강의동 219 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-29	불교와인간	박소령	일산	목2.0-3.5/10:00-12:00	1102-219(종합강의동 219 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-30	불교와인간	장정태	일산	월2.0-3.5/10:00-12:00	1104-213(상영바이오관 213 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목	Buddhism & Human Being
1학년	공통교양	불교	RGC0003-31	불교와인간	김지영	일산	목2.0-3.5/10:00-12:00	1104-213(상영바이오관 213 강의실)	2	2	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목	Buddhism & Human Being
1학년	공통교양	불교	RGC0017-01	자아와명상1	신돈각(돈각)	서울	월1.0-1.5/09:00-10:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-02	자아와명상1	신돈각(돈각)	서울	월2.0-2.5/10:00-11:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-03	자아와명상1	신돈각(돈각)	서울	월3.0-3.5/11:00-12:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-04	자아와명상1	이상옥(형운)	서울	월1.0-1.5/09:00-10:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-05	자아와명상1	이상옥(형운)	서울	월2.0-2.5/10:00-11:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-06	자아와명상1	이상옥(형운)	서울	월3.0-3.5/11:00-12:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-07	자아와명상1	문선희(정수)	서울	월7.0-7.5/15:00-16:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-08	자아와명상1	문선희(정수)	서울	월8.0-8.5/16:00-17:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-09	자아와명상1	정혜련(여현)	서울	월3.0-3.5/11:00-12:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-10	자아와명상1	신돈각(돈각)	서울	월7.0-7.5/15:00-16:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-11	자아와명상1	신돈각(돈각)	서울	월8.0-8.5/16:00-17:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-12	자아와명상1	박상현(덕산)	서울	월9.0-9.5/17:00-18:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	외국인전용,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-13	자아와명상1	박상현(덕산)	서울	월10.0-10.5/18:00-18:50	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-14	자아와명상1	이양희(지현)	서울	화1.0-1.5/09:00-10:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-15	자아와명상1	이양희(지현)	서울	화2.0-2.5/10:00-11:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-16	자아와명상1	문선희(정수)	서울	월9.0-9.5/17:00-18:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	불교계전형,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-17	자아와명상1	안병희(일중)	서울	화5.0-5.5/13:00-14:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-18	자아와명상1	안병희(일중)	서울	화6.0-6.5/14:00-15:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-19	자아와명상1	안병희(일중)	서울	화7.0-7.5/15:00-16:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-20	자아와명상1	배준형(무문)	서울	화5.0-5.5/13:00-14:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-21	자아와명상1	배준형(무문)	서울	화6.0-6.5/14:00-15:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-22	자아와명상1	배준형(무문)	서울	화7.0-7.5/15:00-16:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	외국인전용,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-23	자아와명상1	신순남(적연)	서울	화10.0-10.5/18:00-18:50	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-24	자아와명상1	김동숙(현견)	서울	수1.0-1.5/09:00-10:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-25	자아와명상1	김동숙(현견)	서울	수2.0-2.5/10:00-11:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-26	자아와명상1	김동숙(현견)	서울	수3.0-3.5/11:00-12:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-27	자아와명상1	신돈각(돈각)	서울	수4.0-4.5/12:00-13:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-28	자아와명상1	신돈각(돈각)	서울	수5.0-5.5/13:00-14:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-29	자아와명상1	안병희(일중)	서울	수4.0-4.5/12:00-13:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-30	자아와명상1	안병희(일중)	서울	수5.0-5.5/13:00-14:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-31	자아와명상1	정혜련(여현)	서울	수4.0-4.5/12:00-13:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-32	자아와명상1	정혜련(여현)	서울	수5.0-5.5/13:00-14:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-33	자아와명상1	정혜련(여현)	서울	수10.0-10.5/18:00-18:50	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-34	자아와명상1	정혜련(여현)	서울	수11.0-11.5/18:50-19:40	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F,글로벌무역학과전용	Practice in Seon I
1학년	공통교양	불교	RGC0017-35	자아와명상1	이상옥(형운)	서울	수11.0-11.5/18:50-19:40	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F,글로벌무역학과전용	Practice in Seon I
1학년	공통교양	불교	RGC0017-36	자아와명상1	신명희(정운)	서울	목1.0-1.5/09:00-10:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-37	자아와명상1	신명희(정운)	서울	목2.0-2.5/10:00-11:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-38	자아와명상1	신명희(정운)	서울	목3.0-3.5/11:00-12:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-39	자아와명상1	이양희(지현)	서울	목5.0-5.5/13:00-14:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-40	자아와명상1	이양희(지현)	서울	목6.0-6.5/14:00-15:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-41	자아와명상1	이상옥(형운)	서울	금9.0-9.5/17:00-18:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-42	자아와명상1	이민경(탄호)	서울	목5.0-5.5/13:00-14:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-43	자아와명상1	이민경(탄호)	서울	목6.0-6.5/14:00-15:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-44	자아와명상1	이민경(탄호)	서울	목7.0-7.5/15:00-16:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-45	자아와명상1	문선희(정수)	서울	목7.0-7.5/15:00-16:00	407-B109(정보문화관P P204 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-46	자아와명상1	문선희(정수)	서울	목10.0-10.5/18:00-18:50	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-47	자아와명상1	정혜련(여현)	서울	금1.0-1.5/09:00-10:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-48	자아와명상1	김동숙(현견)	서울	금1.0-1.5/09:00-10:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	외국인전용,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-49	자아와명상1	정혜련(여현)	서울	금2.0-2.5/10:00-11:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-50	자아와명상1	정혜련(여현)	서울	금3.0-3.5/11:00-12:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-53	자아와명상1	김동숙(현견)	서울	금3.0-3.5/11:00-12:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-54	자아와명상1	이상옥(형운)	서울	금8.0-8.5/16:00-17:00	303-208(법학/만해관 B262 좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-55	자아와명상1	정혜련(여현)	서울	금8.0-8.5/16:00-17:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-56	자아와명상1	정혜련(여현)	서울	금9.0-9.5/17:00-18:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-57	자아와명상1	김응화(현도)	일산	목2.0-2.5/10:00-11:00	1102-118(종합강의동 118 무용실/좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-58	자아와명상1	김응화(현도)	일산	목3.0-3.5/11:00-12:00	1102-118(종합강의동 118 무용실/좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-59	자아와명상1	김응화(현도)	일산	수4.0-4.5/12:00-13:00	1102-118(종합강의동 118 무용실/좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	BMC교과목,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0017-60	자아와명상1	김응화(현도)	일산	수1.0-1.5/09:00-10:00	1102-118(종합강의동 118 무용실/좌선실)	1	1	0	 0.0			이론				공교		불교대학	불교학부	일산캠퍼스 약대전용,P/F	Practice in Seon I
1학년	공통교양	불교	RGC0018-01	자아와명상2	정혜련(여현)	서울	월1.0-1.5/09:00-10:00	102-309(학술/문화관 K903 대각전 법당)	1	1	0	 0.0			이론				공교		불교대학	불교학부	P/F	Practice in Seon 2
